Moneda,Fecha,Market_Cap
bitcoin,2020-06-01,186932702065.96875
bitcoin,2020-06-02,175463166971.51956
bitcoin,2020-06-03,177416480472.83005
bitcoin,2020-06-04,179830985954.85498
bitcoin,2020-06-05,177373937377.29663
bitcoin,2020-06-06,177901732349.93213
bitcoin,2020-06-07,179167717944.46164
bitcoin,2020-06-08,179810911053.20026
bitcoin,2020-06-09,179709840753.7975
bitcoin,2020-06-10,181705166673.57462
bitcoin,2020-06-11,171615707160.27472
bitcoin,2020-06-12,174266571295.67957
bitcoin,2020-06-13,174275005803.05463
bitcoin,2020-06-14,172116372679.33923
bitcoin,2020-06-15,173598215783.88248
bitcoin,2020-06-16,175075304218.30185
bitcoin,2020-06-17,174231189757.1904
bitcoin,2020-06-18,173034439845.62103
bitcoin,2020-06-19,171101646024.0128
bitcoin,2020-06-20,172323213442.3655
bitcoin,2020-06-21,171192409474.1401
bitcoin,2020-06-22,178128652479.62244
bitcoin,2020-06-23,177187041226.59833
bitcoin,2020-06-24,171028279701.5032
bitcoin,2020-06-25,170495281892.45944
bitcoin,2020-06-26,168807143703.19455
bitcoin,2020-06-27,166004979429.79742
bitcoin,2020-06-28,168334049772.4726
bitcoin,2020-06-29,169175896894.16483
bitcoin,2020-06-30,168558715595.07886
bitcoin,2020-07-01,170031996602.76715
bitcoin,2020-07-02,167604994105.34857
bitcoin,2020-07-03,167116284671.21997
bitcoin,2020-07-04,168258822207.29507
bitcoin,2020-07-05,167429736492.90482
bitcoin,2020-07-06,172136257752.3712
bitcoin,2020-07-07,170510411872.0138
bitcoin,2020-07-08,173809293389.63837
bitcoin,2020-07-09,170198606143.6283
bitcoin,2020-07-10,171104767641.88345
bitcoin,2020-07-11,170191069703.26535
bitcoin,2020-07-12,171364106456.32056
bitcoin,2020-07-13,170370727819.23874
bitcoin,2020-07-14,170451532161.73575
bitcoin,2020-07-15,169758848797.9732
bitcoin,2020-07-16,168496782960.8989
bitcoin,2020-07-17,168760444137.05035
bitcoin,2020-07-18,169031588403.36658
bitcoin,2020-07-19,169692625141.8043
bitcoin,2020-07-20,168936986921.46805
bitcoin,2020-07-21,173036757675.6725
bitcoin,2020-07-22,175370017196.6754
bitcoin,2020-07-23,176821599773.56787
bitcoin,2020-07-24,175865705417.72916
bitcoin,2020-07-25,178740874539.49573
bitcoin,2020-07-26,183064851468.00018
bitcoin,2020-07-27,202191797991.40768
bitcoin,2020-07-28,201144184191.06567
bitcoin,2020-07-29,204969785090.6761
bitcoin,2020-07-30,205200775318.21756
bitcoin,2020-07-31,208933774575.1489
bitcoin,2020-08-01,217741425308.62857
bitcoin,2020-08-02,204126077224.646
bitcoin,2020-08-03,207218525401.74573
bitcoin,2020-08-04,206583502227.55646
bitcoin,2020-08-05,216249264843.70206
bitcoin,2020-08-06,217128467890.10898
bitcoin,2020-08-07,213579066889.25037
bitcoin,2020-08-08,216526346494.08014
bitcoin,2020-08-09,215621627427.59085
bitcoin,2020-08-10,218920276229.41245
bitcoin,2020-08-11,210825577055.42203
bitcoin,2020-08-12,213770877597.90494
bitcoin,2020-08-13,217185020504.78033
bitcoin,2020-08-14,216916952670.3025
bitcoin,2020-08-15,219049736823.3334
bitcoin,2020-08-16,219750735622.69547
bitcoin,2020-08-17,226536103501.8635
bitcoin,2020-08-18,220980135332.21396
bitcoin,2020-08-19,216660276172.5052
bitcoin,2020-08-20,219044968220.88754
bitcoin,2020-08-21,212896669545.7498
bitcoin,2020-08-22,215641597239.98148
bitcoin,2020-08-23,215347356765.4613
bitcoin,2020-08-24,217410678530.35837
bitcoin,2020-08-25,209658632328.37
bitcoin,2020-08-26,211778947737.22385
bitcoin,2020-08-27,208747591910.15524
bitcoin,2020-08-28,212799723684.94672
bitcoin,2020-08-29,212114842611.5429
bitcoin,2020-08-30,216179629567.18042
bitcoin,2020-08-31,215921598551.33038
bitcoin,2020-09-01,221315690777.34525
bitcoin,2020-09-02,210746091569.71368
bitcoin,2020-09-03,188438095255.46017
bitcoin,2020-09-04,194040447575.93134
bitcoin,2020-09-05,188092098308.3525
bitcoin,2020-09-06,189621410257.03525
bitcoin,2020-09-07,191501904758.68698
bitcoin,2020-09-08,186825391248.7263
bitcoin,2020-09-09,188757938083.84296
bitcoin,2020-09-10,191180566587.0585
bitcoin,2020-09-11,192111562749.9339
bitcoin,2020-09-12,192997988416.4807
bitcoin,2020-09-13,190922719938.2308
bitcoin,2020-09-14,197010021430.2403
bitcoin,2020-09-15,199044338127.62628
bitcoin,2020-09-16,202524001250.4926
bitcoin,2020-09-17,202358479464.18542
bitcoin,2020-09-18,202091264904.96927
bitcoin,2020-09-19,204994315602.9869
bitcoin,2020-09-20,202032519471.26855
bitcoin,2020-09-21,193677795064.08533
bitcoin,2020-09-22,194731087415.28983
bitcoin,2020-09-23,189120580778.46335
bitcoin,2020-09-24,198514026300.17914
bitcoin,2020-09-25,197616950282.06653
bitcoin,2020-09-26,198687083452.04324
bitcoin,2020-09-27,199236216251.43555
bitcoin,2020-09-28,197720212770.89465
bitcoin,2020-09-29,200532996047.58585
bitcoin,2020-09-30,199310441688.83572
bitcoin,2020-10-01,196617081790.5188
bitcoin,2020-10-02,195660035179.73257
bitcoin,2020-10-03,195188285650.34625
bitcoin,2020-10-04,197494664453.7935
bitcoin,2020-10-05,199530129891.0881
bitcoin,2020-10-06,196314284797.01337
bitcoin,2020-10-07,197575523784.584
bitcoin,2020-10-08,201518932273.67853
bitcoin,2020-10-09,204809205392.17957
bitcoin,2020-10-10,209268690952.5854
bitcoin,2020-10-11,210799352797.1382
bitcoin,2020-10-12,213726225963.20517
bitcoin,2020-10-13,211576163357.66504
bitcoin,2020-10-14,211756280001.1405
bitcoin,2020-10-15,212878404236.874
bitcoin,2020-10-16,209993205751.02322
bitcoin,2020-10-17,210421523306.69058
bitcoin,2020-10-18,212752326976.49207
bitcoin,2020-10-19,217391050812.65872
bitcoin,2020-10-20,220404884318.97812
bitcoin,2020-10-21,236717318526.15692
bitcoin,2020-10-22,240257678153.83536
bitcoin,2020-10-23,239590543523.72256
bitcoin,2020-10-24,242785151288.07916
bitcoin,2020-10-25,241326618198.73062
bitcoin,2020-10-26,242141178089.60794
bitcoin,2020-10-27,253004886697.36078
bitcoin,2020-10-28,245661872194.44214
bitcoin,2020-10-29,249545455596.3296
bitcoin,2020-10-30,250845436637.92026
bitcoin,2020-10-31,255329261020.6163
bitcoin,2020-11-01,254260250527.50497
bitcoin,2020-11-02,251266177558.48047
bitcoin,2020-11-03,259277183164.55063
bitcoin,2020-11-04,261103557610.74826
bitcoin,2020-11-05,288118007577.42645
bitcoin,2020-11-06,288563189165.38806
bitcoin,2020-11-07,274687727889.983
bitcoin,2020-11-08,287116472704.3936
bitcoin,2020-11-09,284292217075.7686
bitcoin,2020-11-10,283242342238.5137
bitcoin,2020-11-11,291215273242.1888
bitcoin,2020-11-12,301529322417.4614
bitcoin,2020-11-13,302672502422.09
bitcoin,2020-11-14,298290647831.24426
bitcoin,2020-11-15,296277008765.18964
bitcoin,2020-11-16,309857769717.0289
bitcoin,2020-11-17,327448838765.29767
bitcoin,2020-11-18,330792375072.03064
bitcoin,2020-11-19,330526082018.5286
bitcoin,2020-11-20,345552251091.15924
bitcoin,2020-11-21,346623937352.1668
bitcoin,2020-11-22,342078349285.0962
bitcoin,2020-11-23,340635146714.39825
bitcoin,2020-11-24,354209935573.8031
bitcoin,2020-11-25,348158099247.1633
bitcoin,2020-11-26,317999016791.45123
bitcoin,2020-11-27,318057301370.37897
bitcoin,2020-11-28,328812520405.74207
bitcoin,2020-11-29,336495192223.0139
bitcoin,2020-11-30,363927715778.6875
bitcoin,2020-12-01,349587593227.14185
bitcoin,2020-12-02,356517705143.29443
bitcoin,2020-12-03,360661550057.2975
bitcoin,2020-12-04,347850442856.6359
bitcoin,2020-12-05,355244908734.6481
bitcoin,2020-12-06,358762118305.1145
bitcoin,2020-12-07,356587934226.10187
bitcoin,2020-12-08,340435142947.90857
bitcoin,2020-12-09,344693077429.9694
bitcoin,2020-12-10,339714540194.3479
bitcoin,2020-12-11,335310805699.2893
bitcoin,2020-12-12,349235537025.78625
bitcoin,2020-12-13,355642790361.31714
bitcoin,2020-12-14,357681110300.36426
bitcoin,2020-12-15,360542942204.959
bitcoin,2020-12-16,396179736655.63983
bitcoin,2020-12-17,423587689809.2768
bitcoin,2020-12-18,429459534590.4159
bitcoin,2020-12-19,443289431125.4617
bitcoin,2020-12-20,436893169132.7113
bitcoin,2020-12-21,424329939581.7774
bitcoin,2020-12-22,441752551013.19135
bitcoin,2020-12-23,433051601800.69293
bitcoin,2020-12-24,441614502954.16315
bitcoin,2020-12-25,458416319552.32434
bitcoin,2020-12-26,491978602969.93176
bitcoin,2020-12-27,493427450341.26013
bitcoin,2020-12-28,503712223153.6673
bitcoin,2020-12-29,509680257177.0481
bitcoin,2020-12-30,535967306917.84125
bitcoin,2020-12-31,539438036435.6701
bitcoin,2021-01-01,545593282215.2498
bitcoin,2021-01-02,597887713053.5825
bitcoin,2021-01-03,613616917625.6967
bitcoin,2021-01-04,585726270248.7891
bitcoin,2021-01-05,633651671519.3958
bitcoin,2021-01-06,682743683563.0741
bitcoin,2021-01-07,735339707368.3339
bitcoin,2021-01-08,758971014787.3597
bitcoin,2021-01-09,749347201462.6359
bitcoin,2021-01-10,714078952009.0243
bitcoin,2021-01-11,663380898829.0051
bitcoin,2021-01-12,629751630408.4126
bitcoin,2021-01-13,696668634091.3435
bitcoin,2021-01-14,729751433670.0881
bitcoin,2021-01-15,684304915288.2261
bitcoin,2021-01-16,674660879866.02
bitcoin,2021-01-17,672291934493.4396
bitcoin,2021-01-18,682647247200.097
bitcoin,2021-01-19,671734819189.1033
bitcoin,2021-01-20,662434464441.264
bitcoin,2021-01-21,575205510268.1292
bitcoin,2021-01-22,613271077002.4795
bitcoin,2021-01-23,596744391345.3533
bitcoin,2021-01-24,600595408892.1986
bitcoin,2021-01-25,602517850752.0305
bitcoin,2021-01-26,606573549809.8268
bitcoin,2021-01-27,566661443732.4073
bitcoin,2021-01-28,616625386428.2396
bitcoin,2021-01-29,635688668063.594
bitcoin,2021-01-30,636624676861.2642
bitcoin,2021-01-31,615013848827.3505
bitcoin,2021-02-01,621908231690.1377
bitcoin,2021-02-02,660664104637.4851
bitcoin,2021-02-03,695794870715.5251
bitcoin,2021-02-04,686453802173.3838
bitcoin,2021-02-05,706320162928.6615
bitcoin,2021-02-06,732453192636.7231
bitcoin,2021-02-07,723434796637.7434
bitcoin,2021-02-08,862413737410.9171
bitcoin,2021-02-09,867164581003.3563
bitcoin,2021-02-10,839561451461.0575
bitcoin,2021-02-11,890629045243.5952
bitcoin,2021-02-12,880620921496.0787
bitcoin,2021-02-13,874425017687.0778
bitcoin,2021-02-14,905515462576.995
bitcoin,2021-02-15,892345220938.2782
bitcoin,2021-02-16,917339726314.6964
bitcoin,2021-02-17,971516568847.578
bitcoin,2021-02-18,963911356673.4604
bitcoin,2021-02-19,1044189900351.5892
bitcoin,2021-02-20,1050555931433.1447
bitcoin,2021-02-21,1075380337357.9143
bitcoin,2021-02-22,1012091985973.4642
bitcoin,2021-02-23,904133801444.5278
bitcoin,2021-02-24,929081504353.552
bitcoin,2021-02-25,875883932252.4404
bitcoin,2021-02-26,869070614247.8623
bitcoin,2021-02-27,869649724200.5775
bitcoin,2021-02-28,838307614585.1935
bitcoin,2021-03-01,928146793676.4287
bitcoin,2021-03-02,905413239164.9064
bitcoin,2021-03-03,942969910364.1804
bitcoin,2021-03-04,908517236707.5374
bitcoin,2021-03-05,911379300053.3455
bitcoin,2021-03-06,916504852500.393
bitcoin,2021-03-07,955040794770.1399
bitcoin,2021-03-08,974195000547.444
bitcoin,2021-03-09,1018978819157.4177
bitcoin,2021-03-10,1044805904677.5541
bitcoin,2021-03-11,1077836070933.286
bitcoin,2021-03-12,1069776383193.8628
bitcoin,2021-03-13,1145191373521.5942
bitcoin,2021-03-14,1111684638819.0723
bitcoin,2021-03-15,1049197142851.5631
bitcoin,2021-03-16,1060221966894.7418
bitcoin,2021-03-17,1101028543248.462
bitcoin,2021-03-18,1081065767945.8683
bitcoin,2021-03-19,1086741150606.8165
bitcoin,2021-03-20,1090022321077.5006
bitcoin,2021-03-21,1074356788297.177
bitcoin,2021-03-22,1020641820438.662
bitcoin,2021-03-23,1017637245492.0177
bitcoin,2021-03-24,982797427007.2565
bitcoin,2021-03-25,959155260366.7408
bitcoin,2021-03-26,1027209990794.8939
bitcoin,2021-03-27,1042184275332.6417
bitcoin,2021-03-28,1039333584621.1438
bitcoin,2021-03-29,1075942162536.995
bitcoin,2021-03-30,1095293012032.8433
bitcoin,2021-03-31,1098127310946.8978
bitcoin,2021-04-01,1098583823874.2307
bitcoin,2021-04-02,1103133931136.5508
bitcoin,2021-04-03,1067101827372.9529
bitcoin,2021-04-04,1087344280109.6896
bitcoin,2021-04-05,1096202611389.9541
bitcoin,2021-04-06,1084341670320.8142
bitcoin,2021-04-07,1050759681844.6099
bitcoin,2021-04-08,1083362883828.1199
bitcoin,2021-04-09,1085794662404.731
bitcoin,2021-04-10,1116221525334.3267
bitcoin,2021-04-11,1120606689450.4702
bitcoin,2021-04-12,1118532902101.5269
bitcoin,2021-04-13,1187737045885.1743
bitcoin,2021-04-14,1173412921929.8884
bitcoin,2021-04-15,1179561609816.9358
bitcoin,2021-04-16,1149602869702.2644
bitcoin,2021-04-17,1125592412523.221
bitcoin,2021-04-18,1053618163309.5769
bitcoin,2021-04-19,1043148020633.034
bitcoin,2021-04-20,1055145534127.332
bitcoin,2021-04-21,1012699264345.6595
bitcoin,2021-04-22,971174701492.849
bitcoin,2021-04-23,956744203682.2198
bitcoin,2021-04-24,937014999515.3855
bitcoin,2021-04-25,915533819859.1393
bitcoin,2021-04-26,1008389773189.793
bitcoin,2021-04-27,1027617870421.6592
bitcoin,2021-04-28,1024625833392.2412
bitcoin,2021-04-29,1001973605935.3958
bitcoin,2021-04-30,1082721727348.0433
bitcoin,2021-05-01,1080897634123.2937
bitcoin,2021-05-02,1057850321948.5465
bitcoin,2021-05-03,1069571255195.5189
bitcoin,2021-05-04,999775008412.3738
bitcoin,2021-05-05,1070969079353.5304
bitcoin,2021-05-06,1056801053574.5111
bitcoin,2021-05-07,1072831991777.4056
bitcoin,2021-05-08,1099271802311.4957
bitcoin,2021-05-09,1088903483393.3053
bitcoin,2021-05-10,1045714370754.1615
bitcoin,2021-05-11,1064993057463.8884
bitcoin,2021-05-12,935512493150.826
bitcoin,2021-05-13,934964766185.9642
bitcoin,2021-05-14,935962705739.4398
bitcoin,2021-05-15,875321252276.1078
bitcoin,2021-05-16,871695620615.745
bitcoin,2021-05-17,819256623328.7307
bitcoin,2021-05-18,800545278567.6873
bitcoin,2021-05-19,697785056487.6051
bitcoin,2021-05-20,759679496751.2783
bitcoin,2021-05-21,698762712553.7339
bitcoin,2021-05-22,702143968883.5249
bitcoin,2021-05-23,654558962027.5841
bitcoin,2021-05-24,723143072419.7241
bitcoin,2021-05-25,715248689989.8947
bitcoin,2021-05-26,737668726732.3829
bitcoin,2021-05-27,723137484747.1467
bitcoin,2021-05-28,668521654364.6696
bitcoin,2021-05-29,654239808356.6592
bitcoin,2021-05-30,668664301773.5417
bitcoin,2021-05-31,699138611681.2975
bitcoin,2021-06-01,688726381047.1788
bitcoin,2021-06-02,704531333543.3906
bitcoin,2021-06-03,733150718114.4554
bitcoin,2021-06-04,691747462828.3618
bitcoin,2021-06-05,662913486273.3402
bitcoin,2021-06-06,671131079523.7289
bitcoin,2021-06-07,626527049947.8439
bitcoin,2021-06-08,629018966290.4011
bitcoin,2021-06-09,705292677171.4633
bitcoin,2021-06-10,691681868464.4717
bitcoin,2021-06-11,698528023663.5321
bitcoin,2021-06-12,668148892256.3638
bitcoin,2021-06-13,733402631079.1185
bitcoin,2021-06-14,761104314502.2867
bitcoin,2021-06-15,756522207420.3483
bitcoin,2021-06-16,718016373177.285
bitcoin,2021-06-17,715652442155.1261
bitcoin,2021-06-18,673761687974.4922
bitcoin,2021-06-19,666901325910.3705
bitcoin,2021-06-20,670634370556.6146
bitcoin,2021-06-21,598335733135.868
bitcoin,2021-06-22,606580031922.7239
bitcoin,2021-06-23,631634847766.2311
bitcoin,2021-06-24,650340461975.8141
bitcoin,2021-06-25,598703019611.4526
bitcoin,2021-06-26,600235334320.8247
bitcoin,2021-06-27,649262127990.3759
bitcoin,2021-06-28,647741224116.9337
bitcoin,2021-06-29,674231340724.4149
bitcoin,2021-06-30,660200427590.4775
bitcoin,2021-07-01,629863895571.7473
bitcoin,2021-07-02,633684390025.5607
bitcoin,2021-07-03,650382046624.6503
bitcoin,2021-07-04,663571591568.1959
bitcoin,2021-07-05,636061920914.8282
bitcoin,2021-07-06,640405812761.686
bitcoin,2021-07-07,636246944189.2604
bitcoin,2021-07-08,617861633771.9894
bitcoin,2021-07-09,637000370375.4657
bitcoin,2021-07-10,632185737683.1548
bitcoin,2021-07-11,643335853171.1349
bitcoin,2021-07-12,623350567666.981
bitcoin,2021-07-13,613002045101.37
bitcoin,2021-07-14,616691143979.958
bitcoin,2021-07-15,595342431373.8641
bitcoin,2021-07-16,588495008675.5178
bitcoin,2021-07-17,592581931071.2119
bitcoin,2021-07-18,597872278369.1111
bitcoin,2021-07-19,580252472382.7122
bitcoin,2021-07-20,561743228116.5483
bitcoin,2021-07-21,605357009416.7555
bitcoin,2021-07-22,607621607805.3499
bitcoin,2021-07-23,627747173675.4332
bitcoin,2021-07-24,642012590040.6406
bitcoin,2021-07-25,664681184168.7764
bitcoin,2021-07-26,701921012034.6644
bitcoin,2021-07-27,732311951673.3547
bitcoin,2021-07-28,751371299910.5153
bitcoin,2021-07-29,750407963580.4731
bitcoin,2021-07-30,786531956383.648
bitcoin,2021-07-31,784039345926.1898
bitcoin,2021-08-01,747403845431.8284
bitcoin,2021-08-02,737440183775.5553
bitcoin,2021-08-03,720835141114.3336
bitcoin,2021-08-04,747085951935.0547
bitcoin,2021-08-05,768416417393.5968
bitcoin,2021-08-06,803853127161.2805
bitcoin,2021-08-07,838457486987.6113
bitcoin,2021-08-08,821704814136.0109
bitcoin,2021-08-09,861862844505.6104
bitcoin,2021-08-10,854344953098.7552
bitcoin,2021-08-11,857660568377.3856
bitcoin,2021-08-12,836054770491.896
bitcoin,2021-08-13,895084141168.7996
bitcoin,2021-08-14,886593539912.8141
bitcoin,2021-08-15,882888202377.7089
bitcoin,2021-08-16,866391335029.3693
bitcoin,2021-08-17,836777066605.9799
bitcoin,2021-08-18,847143004614.999
bitcoin,2021-08-19,867650725472.864
bitcoin,2021-08-20,923013359587.4719
bitcoin,2021-08-21,920750216465.3846
bitcoin,2021-08-22,925630106451.4792
bitcoin,2021-08-23,930729196214.2946
bitcoin,2021-08-24,902489541307.5308
bitcoin,2021-08-25,921328247353.5629
bitcoin,2021-08-26,887832142450.1957
bitcoin,2021-08-27,922969799298.9401
bitcoin,2021-08-28,920017911098.7555
bitcoin,2021-08-29,919515378468.8468
bitcoin,2021-08-30,885729258052.6316
bitcoin,2021-08-31,890014982634.8986
bitcoin,2021-09-01,918058330851.4829
bitcoin,2021-09-02,927323146557.2119
bitcoin,2021-09-03,937295558515.289
bitcoin,2021-09-04,940538655659.8085
bitcoin,2021-09-05,971284117138.44
bitcoin,2021-09-06,992868819862.2306
bitcoin,2021-09-07,881943904968.6511
bitcoin,2021-09-08,866885887154.3109
bitcoin,2021-09-09,876179332243.7437
bitcoin,2021-09-10,842222636395.4677
bitcoin,2021-09-11,849828231595.6722
bitcoin,2021-09-12,869122611514.091
bitcoin,2021-09-13,848992511473.5618
bitcoin,2021-09-14,886524004596.6061
bitcoin,2021-09-15,906727769791.0696
bitcoin,2021-09-16,900990520811.9348
bitcoin,2021-09-17,892585184977.8329
bitcoin,2021-09-18,907957032341.1344
bitcoin,2021-09-19,891560241243.0585
bitcoin,2021-09-20,805826302811.3501
bitcoin,2021-09-21,760802031650.6051
bitcoin,2021-09-22,820460824050.9529
bitcoin,2021-09-23,846615719473.8734
bitcoin,2021-09-24,809772498812.6799
bitcoin,2021-09-25,808279417023.3408
bitcoin,2021-09-26,825341135635.7169
bitcoin,2021-09-27,794889951096.439
bitcoin,2021-09-28,775534111089.4891
bitcoin,2021-09-29,782626384092.2843
bitcoin,2021-09-30,827840965059.6127
bitcoin,2021-10-01,906929641888.8245
bitcoin,2021-10-02,900582483713.1118
bitcoin,2021-10-03,910331395887.4816
bitcoin,2021-10-04,927812140868.0522
bitcoin,2021-10-05,973040988102.9114
bitcoin,2021-10-06,1044675252844.3663
bitcoin,2021-10-07,1015246512238.866
bitcoin,2021-10-08,1016650501581.1074
bitcoin,2021-10-09,1038524699061.4408
bitcoin,2021-10-10,1030788036761.6326
bitcoin,2021-10-11,1084736227837.6608
bitcoin,2021-10-12,1061829863954.1321
bitcoin,2021-10-13,1083366079898.5513
bitcoin,2021-10-14,1082900149762.5826
bitcoin,2021-10-15,1164782155730.3254
bitcoin,2021-10-16,1153847028824.7434
bitcoin,2021-10-17,1160650121141.9934
bitcoin,2021-10-18,1173944883529.633
bitcoin,2021-10-19,1217582580302.557
bitcoin,2021-10-20,1250376460615.7495
bitcoin,2021-10-21,1178926819140.8179
bitcoin,2021-10-22,1151508584004.7793
bitcoin,2021-10-23,1161166467847.4336
bitcoin,2021-10-24,1153315262663.0586
bitcoin,2021-10-25,1192131994832.5864
bitcoin,2021-10-26,1143497865064.6724
bitcoin,2021-10-27,1105754837660.925
bitcoin,2021-10-28,1145912030969.1882
bitcoin,2021-10-29,1178047465292.3657
bitcoin,2021-10-30,1166423768409.5984
bitcoin,2021-10-31,1159841954948.4832
bitcoin,2021-11-01,1152831210803.7048
bitcoin,2021-11-02,1186951581189.4705
bitcoin,2021-11-03,1187048124213.9268
bitcoin,2021-11-04,1157101738112.7314
bitcoin,2021-11-05,1154530569293.3604
bitcoin,2021-11-06,1162489871875.4807
bitcoin,2021-11-07,1191631271447.797
bitcoin,2021-11-08,1278797895528.3608
bitcoin,2021-11-09,1268116896159.246
bitcoin,2021-11-10,1221681091090.6301
bitcoin,2021-11-11,1228606858156.6921
bitcoin,2021-11-12,1215930166022.9006
bitcoin,2021-11-13,1220299721850.586
bitcoin,2021-11-14,1239021452560.904
bitcoin,2021-11-15,1206711952537.9358
bitcoin,2021-11-16,1141910823555.9597
bitcoin,2021-11-17,1138136620641.4888
bitcoin,2021-11-18,1075758915731.0365
bitcoin,2021-11-19,1103594176399.3167
bitcoin,2021-11-20,1134300362589.2896
bitcoin,2021-11-21,1120610791475.7502
bitcoin,2021-11-22,1064619437494.1869
bitcoin,2021-11-23,1090380950871.23
bitcoin,2021-11-24,1080039673037.4923
bitcoin,2021-11-25,1112182356756.767
bitcoin,2021-11-26,1016487054819.7161
bitcoin,2021-11-27,1030781591912.8181
bitcoin,2021-11-28,1080980050980.763
bitcoin,2021-11-29,1092574224475.6908
bitcoin,2021-11-30,1076804436724.3245
bitcoin,2021-12-01,1079838995016.5873
bitcoin,2021-12-02,1067406204922.5636
bitcoin,2021-12-03,1016040747069.7008
bitcoin,2021-12-04,930097457941.656
